trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2777,False,"{'a': 0.6, 'e': 0.06207636696197443}",20,0,15.195604121812012,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2778,False,"{'a': 0.6, 'e': 0.062014290595012456}",25,11,22.1694234011624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.6, 'e': 0.06195227630441744}",20,15,7.0004734730179825,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.6, 'e': 0.06189032402811302}",20,16,9.18505588136083,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.6, 'e': 0.06182843370408491}",20,11,16.619543523098493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.6, 'e': 0.061766605270380824}",25,16,18.077447806526603,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.6, 'e': 0.061704838665110444}",35,25,18.20928003935745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.6, 'e': 0.06164313382644533}",20,16,7.431667466681777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.6, 'e': 0.06158149069261889}",25,15,18.27238444020155,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.6, 'e': 0.06151990920192627}",30,16,-17.21844587528613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2787,False,"{'a': 0.6, 'e': 0.06145838929272435}",20,15,9.215921927252108,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.6, 'e': 0.061396930903431624}",35,10,42.16578571392334,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.6, 'e': 0.061335533972528195}",30,20,15.073536247841547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.6, 'e': 0.061274198438555666}",20,11,15.452177090264945,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.6, 'e': 0.06121292424011711}",30,16,24.91279150835406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.6, 'e': 0.06115171131587699}",20,13,15.765582923385372,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.6, 'e': 0.06109055960456111}",20,3,23.734757676573906,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.6, 'e': 0.06102946904495655}",30,13,31.049879307511624,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.6, 'e': 0.06096843957591159}",35,13,31.4431707048684,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2796,False,"{'a': 0.6, 'e': 0.06090747113633568}",20,9,20.775180617664287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.6, 'e': 0.06084656366519934}",20,14,2.438541469467798,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2798,False,"{'a': 0.6, 'e': 0.06078571710153414}",25,12,25.140654594624426,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.6, 'e': 0.06072493138443261}",20,13,11.39495025581811,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.6, 'e': 0.060664206453048174}",30,13,21.55311541080281,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2801,False,"{'a': 0.6, 'e': 0.06060354224659512}",20,11,7.403283198359381,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2802,False,"{'a': 0.6, 'e': 0.06054293870434853}",20,16,9.242033578732702,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.6, 'e': 0.06048239576564418}",20,13,12.541772041659184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.6, 'e': 0.06042191336987854}",25,13,20.181383905385033,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.6, 'e': 0.06036149145650866}",20,0,-8.131296390199752,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
2806,False,"{'a': 0.6, 'e': 0.06030112996505215}",20,10,18.543524885939377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.6, 'e': 0.0602408288350871}",20,2,20.864350328220098,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2808,False,"{'a': 0.6, 'e': 0.06018058800625201}",30,21,6.425932392775392,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2809,False,"{'a': 0.6, 'e': 0.06012040741824576}",20,8,9.333333962103406,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2810,False,"{'a': 0.6, 'e': 0.06006028701082751}",25,10,24.779066790752,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.6, 'e': 0.060000226723816684}",20,13,14.925008623628486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.6, 'e': 0.059940226497092866}",20,10,20.0723392846986,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.6, 'e': 0.05988028627059577}",25,7,22.131854355994278,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.6, 'e': 0.05982040598432518}",20,16,7.025752100240023,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.6, 'e': 0.05976058557834085}",20,16,6.513838186574118,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.6, 'e': 0.05970082499276251}",25,18,11.077800573839866,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.6, 'e': 0.059641124167769746}",20,8,23.772122353899256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.6, 'e': 0.059581483043601974}",20,0,24.00986717155272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2819,False,"{'a': 0.6, 'e': 0.05952190156055837}",25,16,18.741086477461263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.6, 'e': 0.05946237965899782}",20,6,15.449577970757995,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2821,False,"{'a': 0.6, 'e': 0.05940291727933882}",25,0,30.474369835792984,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2822,False,"{'a': 0.6, 'e': 0.05934351436205949}",30,20,22.044032649960513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.6, 'e': 0.05928417084769743}",35,16,34.66983612275777,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.6, 'e': 0.05922488667684973}",25,9,27.025635639779846,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.6, 'e': 0.05916566179017289}",30,7,21.09722666076808,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
2826,False,"{'a': 0.6, 'e': 0.059106496128382716}",25,8,27.952139380960414,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.6, 'e': 0.05904738963225433}",20,5,21.967810252291617,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.6, 'e': 0.058988342242622074}",20,3,26.20625121744202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.6, 'e': 0.058929353900379455}",20,1,31.043200630047238,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.6, 'e': 0.058870424546479075}",20,8,18.00113525450195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.6, 'e': 0.0588115541219326}",25,15,17.439542801950573,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.6, 'e': 0.05875274256781066}",20,9,10.827631604143944,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.6, 'e': 0.058693989825242855}",20,3,27.93271814088946,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.6, 'e': 0.058635295835417614}",20,3,25.12947287514512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.6, 'e': 0.058576660539582194}",25,18,13.468187899379842,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.6, 'e': 0.058518083879042615}",20,13,14.46066688091516,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.6, 'e': 0.05845956579516357}",20,11,16.989719485418934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.6, 'e': 0.05840110622936841}",20,13,12.775127896506152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.6, 'e': 0.05834270512313904}",35,14,37.92194459166267,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.6, 'e': 0.058284362418015906}",25,15,16.784134431100803,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.6, 'e': 0.05822607805559789}",25,14,21.23143263694297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.6, 'e': 0.05816785197754229}",20,15,3.546114019068898,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.6, 'e': 0.05810968412556475}",20,13,13.830424921814442,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.6, 'e': 0.058051574441439185}",25,12,26.43702219612076,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.6, 'e': 0.05799352286699774}",35,12,44.90681336783873,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.6, 'e': 0.057935529344130744}",25,20,9.360844644856908,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.6, 'e': 0.05787759381478661}",20,12,16.39070809944479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.6, 'e': 0.057819716220971824}",20,16,8.428589663746607,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.6, 'e': 0.05776189650475085}",20,13,13.346379348826584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.6, 'e': 0.0577041346082461}",25,3,40.830842535297194,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.6, 'e': 0.05764643047363786}",25,10,10.556931416071002,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
2852,False,"{'a': 0.6, 'e': 0.05758878404316422}",30,18,11.437150522071233,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2853,False,"{'a': 0.6, 'e': 0.05753119525912106}",20,6,22.012613875226126,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.6, 'e': 0.05747366406386194}",30,13,32.94519385094505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.6, 'e': 0.057416190399798075}",25,14,19.148584992573817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.6, 'e': 0.05735877420939828}",25,8,28.562685182663273,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.6, 'e': 0.05730141543518888}",30,9,35.471699819287466,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.6, 'e': 0.05724411401975369}",30,17,25.721002990322855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.6, 'e': 0.057186869905733934}",30,8,-1.8028705916974253,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
2860,False,"{'a': 0.6, 'e': 0.0571296830358282}",20,8,9.504608520861044,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2861,False,"{'a': 0.6, 'e': 0.05707255335279238}",20,7,23.616667904959094,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.6, 'e': 0.057015480799439584}",35,19,15.59634606260633,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2863,False,"{'a': 0.6, 'e': 0.05695846531864014}",25,3,35.70280030784305,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.6, 'e': 0.0569015068533215}",20,5,29.790153636739035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.6, 'e': 0.05684460534646818}",20,12,14.875112217754328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.6, 'e': 0.05678776074112171}",20,6,27.231751322436505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.6, 'e': 0.056730972980380594}",25,8,21.624369845549964,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2868,False,"{'a': 0.6, 'e': 0.05667424200740021}",20,11,18.44093940610059,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.6, 'e': 0.05661756776539281}",30,19,22.45331083178635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.6, 'e': 0.05656095019762742}",20,6,12.093378723547005,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2871,False,"{'a': 0.6, 'e': 0.056504389247429794}",20,10,7.6166940842293185,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2872,False,"{'a': 0.6, 'e': 0.05644788485818236}",20,3,34.728229975999355,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.6, 'e': 0.05639143697332418}",25,13,20.2600380047003,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.6, 'e': 0.05633504553635086}",25,8,32.84718982949393,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.6, 'e': 0.05627871049081451}",25,12,25.526419816499,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.6, 'e': 0.0562224317803237}",20,2,25.958909436859592,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.6, 'e': 0.056166209348543376}",20,0,16.681465193569252,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2878,False,"{'a': 0.6, 'e': 0.056110043139194835}",20,16,8.248136117196253,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.6, 'e': 0.05605393309605564}",20,0,19.64564509565538,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2880,False,"{'a': 0.6, 'e': 0.055997879162959584}",25,18,12.052200439084144,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.6, 'e': 0.055941881283796624}",30,20,17.688828046624845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.6, 'e': 0.055885939402512824}",25,14,4.4421099032562505,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2883,False,"{'a': 0.6, 'e': 0.05583005346311031}",20,11,17.87134632828732,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.6, 'e': 0.0557742234096472}",20,9,10.65860407055421,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2885,False,"{'a': 0.6, 'e': 0.055718449186237556}",30,20,19.00331619768074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.6, 'e': 0.055662730737051316}",25,0,40.08629676955545,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.6, 'e': 0.055607068006314264}",20,13,15.327255940809879,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.6, 'e': 0.05555146093830795}",25,14,23.402191508386114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.6, 'e': 0.05549590947736964}",20,9,-4.508230981110188,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2890,False,"{'a': 0.6, 'e': 0.05544041356789227}",20,9,24.302097291595807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.6, 'e': 0.05538497315432438}",35,17,24.108562912757144,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.6, 'e': 0.05532958818117005}",20,11,15.883520020805872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.6, 'e': 0.05527425859298888}",30,9,36.30762580909825,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.6, 'e': 0.05521898433439589}",20,3,16.968452806143087,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2895,False,"{'a': 0.6, 'e': 0.0551637653500615}",20,16,7.435397697043484,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.6, 'e': 0.05510860158471143}",20,11,17.48645447313799,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.6, 'e': 0.05505349298312672}",20,8,2.7674470537202414,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2898,False,"{'a': 0.6, 'e': 0.054998439490143596}",25,0,40.51845715513015,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2899,False,"{'a': 0.6, 'e': 0.05494344105065345}",35,16,33.75676484696234,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.6, 'e': 0.05488849760960279}",25,13,21.40222449200063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.6, 'e': 0.05483360911199319}",25,0,41.45818989832794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2902,False,"{'a': 0.6, 'e': 0.0547787755028812}",20,12,14.217147630088576,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.6, 'e': 0.054723996727378314}",20,9,23.29413690647494,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.6, 'e': 0.054669272730650934}",20,10,17.12322502475742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.6, 'e': 0.05461460345792028}",25,11,23.659672423911598,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2906,False,"{'a': 0.6, 'e': 0.054559988854462366}",25,18,13.286026509073327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.6, 'e': 0.054505428865607906}",20,13,13.457746331912086,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.6, 'e': 0.0544509234367423}",30,13,33.567058562431164,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.6, 'e': 0.05439647251330556}",20,13,13.17259251026422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.6, 'e': 0.054342076040792255}",20,15,7.938487014815687,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.6, 'e': 0.054287733964751464}",30,12,32.78697640705475,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.6, 'e': 0.054233446230786714}",25,3,23.395265140350865,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.6, 'e': 0.054179212784555925}",20,13,13.720761123351226,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.6, 'e': 0.05412503357177137}",20,12,1.7474598153153205,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2915,False,"{'a': 0.6, 'e': 0.0540709085381996}",30,16,27.994248478397232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.6, 'e': 0.0540168376296614}",20,2,20.31194824149157,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.6, 'e': 0.053962820792031733}",20,9,11.04413140843742,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2918,False,"{'a': 0.6, 'e': 0.053908857971239704}",20,11,16.722617762346527,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.6, 'e': 0.05385494911326846}",30,21,18.971448074535267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.6, 'e': 0.0538010941641552}",35,11,32.68595534970045,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.6, 'e': 0.05374729306999104}",25,15,17.40817986882264,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.6, 'e': 0.05369354577692105}",25,15,18.130784134466584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.6, 'e': 0.053639852231144126}",25,11,24.99046686586931,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.6, 'e': 0.053586212378912985}",20,7,10.225777732012844,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2925,False,"{'a': 0.6, 'e': 0.05353262616653407}",20,0,27.309599295827773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2926,False,"{'a': 0.6, 'e': 0.053479093540367534}",25,11,12.113622891146296,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2927,False,"{'a': 0.6, 'e': 0.05342561444682717}",20,15,-32.12528828350734,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
2928,False,"{'a': 0.6, 'e': 0.05337218883238034}",25,0,30.86116623046271,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2929,False,"{'a': 0.6, 'e': 0.053318816643547956}",25,19,9.575042550169194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.6, 'e': 0.05326549782690441}",25,3,24.291900384938227,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2931,False,"{'a': 0.6, 'e': 0.053212232329077506}",25,11,25.709588459527804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.6, 'e': 0.05315902009674843}",20,12,12.7912012049301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.6, 'e': 0.05310586107665168}",20,3,-2.800695883180535,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
2934,False,"{'a': 0.6, 'e': 0.05305275521557503}",25,20,8.435423661204688,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.6, 'e': 0.052999702460359455}",20,8,23.503385870165427,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.6, 'e': 0.052946702757899096}",20,8,21.498180982097793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.6, 'e': 0.0528937560551412}",20,13,1.8826636315211467,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2938,False,"{'a': 0.6, 'e': 0.05284086229908606}",30,9,36.0271732882336,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.6, 'e': 0.05278802143678697}",25,3,33.87028473910355,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.6, 'e': 0.052735233415350184}",25,0,42.18533041552677,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2941,False,"{'a': 0.6, 'e': 0.052682498181934836}",25,11,23.92607194434075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.6, 'e': 0.052629815683752905}",30,20,19.690479554101174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.6, 'e': 0.05257718586806915}",20,13,13.515664545790738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.6, 'e': 0.05252460868220108}",20,16,7.123898606138392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.6, 'e': 0.05247208407351888}",20,12,5.671523282448585,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2946,False,"{'a': 0.6, 'e': 0.052419611989445364}",20,15,6.9368239386634745,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2947,False,"{'a': 0.6, 'e': 0.05236719237745592}",20,14,13.943161069580702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.6, 'e': 0.05231482518507846}",25,14,19.04501125056818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.6, 'e': 0.052262510359893384}",25,10,29.387923172254872,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.6, 'e': 0.05221024784953349}",30,20,-17.16334118718688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2951,False,"{'a': 0.6, 'e': 0.05215803760168396}",20,11,18.50271447086663,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.6, 'e': 0.052105879564082275}",25,16,17.527882436413705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.6, 'e': 0.05205377368451819}",30,22,14.980522268937047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.6, 'e': 0.052001719910833674}",25,14,22.536836420089344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.6, 'e': 0.05194971819092284}",25,11,27.403594510724542,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.6, 'e': 0.05189776847273191}",30,18,20.461139964077358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2957,False,"{'a': 0.6, 'e': 0.05184587070425918}",35,22,26.612769327171055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.6, 'e': 0.05179402483355492}",25,12,-29.16686872106937,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
2959,False,"{'a': 0.6, 'e': 0.05174223080872137}",20,0,12.306207629364955,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
